0.0, 0.0
1.0, 943.3587850356762
2.0, 987.5057181762578
3.0, 987.6533667820794
4.0, 987.6538605901254
5.0, 987.6538622416573
6.0, 987.6538622471809
7.0, 987.6538622471993
8.0, 987.6538622471994
9.0, 987.6538622471994
10.0, 987.6538622471994
11.0, 987.6538622471994
12.0, 987.6538622471994
13.0, 987.6538622471994
14.0, 987.6538622471994
15.0, 987.6538622471994
16.0, 987.6538622471994
17.0, 987.6538622471994
18.0, 987.6538622471994
19.0, 987.6538622471994
20.0, 987.6538622471994
21.0, 987.6538622471994
22.0, 987.6538622471994
23.0, 987.6538622471994
24.0, 988.5210640295342
25.0, 987.6567625876085
26.0, 987.6538719473347
27.0, 992.4422533637203
28.0, 987.669876933208
29.0, 987.6539158080222
30.0, 987.6538624263326
31.0, 987.78197708216
32.0, 991.870851432145
33.0, 987.6679658899584
34.0, 995.139218719547
35.0, 987.6788968842305
36.0, 987.6539459750825
37.0, 987.6538625272256
38.0, 989.071253029484
39.0, 989.0760093734513
40.0, 991.7092875290032
41.0, 989.0848618382146
42.0, 989.0760550405946
43.0, 988.3370355883652
44.0, 989.0735455565348
45.0, 989.0624247672727
46.0, 989.0759797484102
47.0, 989.0760252349241
48.0, 990.6003649297454
49.0, 989.0811406214384
50.0, 989.0760425532897
51.0, 990.1031823535704
52.0, 989.0794722235319
53.0, 998.2707535072856
54.0, 989.1068801804234
55.0, 989.0761289276488
56.0, 1008.4346953390545
57.0, 1007.9357857478207
58.0, 1006.8269550698402
59.0, 1017.1789461118143
60.0, 1006.8580768219075
61.0, 1008.0834489749257
62.0, 1007.1578166462396
63.0, 1007.1546895099939
64.0, 1007.1546789453446
65.0, 1011.4020505433939
66.0, 1011.1872725023853
67.0, 1007.168302536535
68.0, 1007.1547249352991
69.0, 1007.1546790650247
70.0, 1021.3015003538786
71.0, 1021.3494556802817
72.0, 1031.2659423753112
73.0, 1021.3832334498459
74.0, 1021.349732741624
75.0, 1021.3496191799012
76.0, 1021.3496187949463
77.0, 1021.3496187936412
78.0, 1023.5874566347314
79.0, 1021.3572046846238
80.0, 1017.0815032044753
81.0, 1016.6529268819861
82.0, 1016.6514691393928
83.0, 1019.0586350807837
84.0, 1017.7107655154111
85.0, 1018.0961092302621
86.0, 1016.6563779228903
87.0, 1013.4810927994886
88.0, 1017.7515918495504
89.0, 1013.4848307309786
90.0, 1024.1205918446801
91.0, 1021.3138350383238
92.0, 1022.1350425419465
93.0, 1021.3070352119444
94.0, 1021.3041995704033
95.0, 1021.3041898593021
96.0, 1018.6701279621544
97.0, 1018.6610762030576
98.0, 1032.3283150118336
99.0, 1032.375443421519
100.0, 1026.380382815008
101.0, 1026.3596386606603
102.0, 1021.1639967949221
103.0, 1021.1459563717772
104.0, 1021.1458937314192
105.0, 1023.4242733074564
106.0, 1023.4322119122508
107.0, 1023.4322395728946
108.0, 1023.4322396692731
109.0, 1023.4322396696091
110.0, 1023.4322396696101
111.0, 1023.4322396696101
112.0, 1035.4426275905819
113.0, 1035.4846219539418
114.0, 1035.6166456495007
115.0, 1037.081500817467
116.0, 1037.0866406601617
117.0, 1042.8138818195646
118.0, 1035.7890921119308
119.0, 1035.7643569369038
120.0, 1035.7642698412171
121.0, 1041.8774184483623
122.0, 1035.785794705694
123.0, 1042.6720509877919
124.0, 1035.7885927075934
125.0, 1036.6554230832417
126.0, 1035.7674073980704
127.0, 1035.7642805822775
128.0, 1037.887099310361
129.0, 1035.8903655496235
130.0, 1035.764713533515
131.0, 1045.1430643382632
132.0, 1046.5569082958218
133.0, 1045.1813345324556
134.0, 1045.1764566113088
135.0, 1055.6927472904933
136.0, 1056.2865159985408
137.0, 1056.2886366010696
138.0, 1059.2908346667346
139.0, 1059.5925763765047
140.0, 1059.3026767447825
141.0, 1063.9803478492722
142.0, 1059.3184035242548
143.0, 1061.9172378947928
144.0, 1059.3110088649196
145.0, 1059.301667542232
146.0, 1059.3016340607885
147.0, 1059.3016339407834
148.0, 1059.3016339403532
149.0, 1064.706052819744
150.0, 1064.725493175425
151.0, 1064.725563104762
152.0, 1064.7255633563063
153.0, 1065.0053608521416
154.0, 1065.0063709514047
155.0, 1067.4678783925774
156.0, 1067.4767968977987
157.0, 1067.476829211224
158.0, 1067.4768293283014
159.0, 1096.190420084338
160.0, 1082.6906128048934
161.0, 1081.1742723657921
162.0, 1078.297771091572
163.0, 1071.3991738682384
164.0, 1070.951024369334
165.0, 1071.3722627080833
166.0, 1071.3738057056617
167.0, 1071.3738113576674
168.0, 1077.45384084429
169.0, 1081.2837933165388
170.0, 1109.2098400500586
171.0, 1077.5929438909532
172.0, 1077.4767053021328
173.0, 1085.1588567613103
174.0, 1085.1873091741222
175.0, 1085.1874145534289
176.0, 1090.5066418380543
177.0, 1092.7942487729192
178.0, 1092.5556827067692
179.0, 1106.7056521911095
180.0, 1106.7586483315004
181.0, 1106.3465512298183
182.0, 1107.2591645792772
183.0, 1108.425906820847
184.0, 1108.4302930698757
185.0, 1108.4303095595335
186.0, 1108.4303096215249
187.0, 1112.2986271156994
188.0, 1108.4448521687286
189.0, 1108.430364292988
190.0, 1108.4303098272896
191.0, 1108.4303096225315
192.0, 1109.3457544197124
193.0, 1108.4337511435556
194.0, 1111.2172078300687
195.0, 1108.4407866826923
196.0, 1139.187921075535
197.0, 1150.427464454455
198.0, 1139.3463613690135
199.0, 1135.147309944337
200.0, 1135.4960839833059
201.0, 1135.497410120336
202.0, 1129.6444894595716
203.0, 1114.007071711023
204.0, 1129.5624652671695
205.0, 1129.6218369982998
